nSim	inference	data	correct_inference	combination	param	median	q97_5	q2_5
368	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.862663906719954	1.03857130161314	0.716122726847908
368	homogeneous	heterogeneous	incorrect	flu	rSC	1.73790787555311	2.03749864161568	1.49547448806905
369	homogeneous	heterogeneous	incorrect	flu	alpha	0.000174163	0.000600490375	9.767755e-06
369	homogeneous	heterogeneous	incorrect	flu	beta	0.59872170741327	0.679763468006036	0.521740972737296
369	homogeneous	heterogeneous	incorrect	flu	pInf	0.450486373450779	0.493263160606761	0.406513595059182
369	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.789945575904835	0.958439812818583	0.655146497211898
369	homogeneous	heterogeneous	incorrect	flu	rSC	1.4896580530443	1.72472044159443	1.27565182870388
37	homogeneous	heterogeneous	incorrect	flu	alpha	0.000511016	0.001103325	8.0619225e-05
37	homogeneous	heterogeneous	incorrect	flu	beta	0.509701435293187	0.584226698273937	0.438753760141529
37	homogeneous	heterogeneous	incorrect	flu	pInf	0.399325107029237	0.442463158726151	0.355160418302329
37	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.891388739245421	1.07532663523861	0.736840273373908
37	homogeneous	heterogeneous	incorrect	flu	rSC	1.82549208756946	2.16737768673051	1.56227176256044
370	homogeneous	heterogeneous	incorrect	flu	alpha	0.000103884	0.000467689	5.12761625e-06
370	homogeneous	heterogeneous	incorrect	flu	beta	0.527484318205576	0.601291609886272	0.463736477171194
370	homogeneous	heterogeneous	incorrect	flu	pInf	0.409912423406924	0.451896756550497	0.3710707297711
370	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.09882200879816	1.29503518211581	0.909258611734412
370	homogeneous	heterogeneous	incorrect	flu	rSC	1.60414643930163	1.85962628984803	1.38977612367484
371	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001229065	0.000542605625	3.55076875e-06
371	homogeneous	heterogeneous	incorrect	flu	beta	0.590312844409791	0.676470925710827	0.516952595808782
371	homogeneous	heterogeneous	incorrect	flu	pInf	0.445846106226379	0.491591951855002	0.40366494256165
371	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.871683808273042	1.04082113502466	0.72721553793804
371	homogeneous	heterogeneous	incorrect	flu	rSC	1.56144846726312	1.81569905255952	1.33991659423241
372	homogeneous	heterogeneous	incorrect	flu	alpha	8.233755e-05	0.000402984	2.3814325e-06
372	homogeneous	heterogeneous	incorrect	flu	beta	0.604934457332853	0.685505756885305	0.533168997171038
372	homogeneous	heterogeneous	incorrect	flu	pInf	0.453889780995792	0.496164650045277	0.413257235929362
372	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.966818779487973	1.15940427354518	0.818464567886627
372	homogeneous	heterogeneous	incorrect	flu	rSC	1.45681385708728	1.68953953721368	1.26541278107837
373	homogeneous	heterogeneous	incorrect	flu	alpha	0.0003062205	0.000803205625	2.69981875e-05
373	homogeneous	heterogeneous	incorrect	flu	beta	0.516159553345615	0.598276600013087	0.447610598304388
373	homogeneous	heterogeneous	incorrect	flu	pInf	0.403191837635261	0.450241722495535	0.360846473753653
373	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.921344802683658	1.10697232059352	0.756058635950959
373	homogeneous	heterogeneous	incorrect	flu	rSC	1.67415292049483	1.94243431510018	1.42017227485783
374	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001863035	0.000679457375	1.0898825e-05
374	homogeneous	heterogeneous	incorrect	flu	beta	0.578748922380897	0.667221628087554	0.503888303250743
374	homogeneous	heterogeneous	incorrect	flu	pInf	0.439400718751732	0.486867670809995	0.39582312705929
374	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.763632759124215	0.922203076049685	0.631678671991015
374	homogeneous	heterogeneous	incorrect	flu	rSC	1.5236911113316	1.77991693953076	1.30407914325965
375	homogeneous	heterogeneous	incorrect	flu	alpha	0.0002986255	0.00090954175	1.86930625e-05
375	homogeneous	heterogeneous	incorrect	flu	beta	0.467863451555101	0.536432239305772	0.403999029578862
375	homogeneous	heterogeneous	incorrect	flu	pInf	0.373660956557191	0.41516883604161	0.332355219126127
375	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.08395738729102	1.31047667120185	0.912677424514861
375	homogeneous	heterogeneous	incorrect	flu	rSC	1.94726609920654	2.28607746161869	1.66812216380017
376	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001849455	0.00072005875	8.79643125e-06
376	homogeneous	heterogeneous	incorrect	flu	beta	0.571686532602803	0.656513610766133	0.500663316811047
376	homogeneous	heterogeneous	incorrect	flu	pInf	0.435427534205723	0.48134354439419	0.39387152847663
376	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.834390233430738	1.00548934518736	0.693460260201812
376	homogeneous	heterogeneous	incorrect	flu	rSC	1.56311548626698	1.8260992215187	1.33897678379042
377	homogeneous	heterogeneous	incorrect	flu	alpha	0.000183776	0.00068838025	8.797515e-06
377	homogeneous	heterogeneous	incorrect	flu	beta	0.561326791434767	0.639054073340356	0.493850662741583
377	homogeneous	heterogeneous	incorrect	flu	pInf	0.429548308880618	0.472208463713899	0.389728080285579
377	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.891961199847482	1.05849421005166	0.745156621751653
377	homogeneous	heterogeneous	incorrect	flu	rSC	1.6079988448478	1.86259598954036	1.39360662034726
378	homogeneous	heterogeneous	incorrect	flu	alpha	0.000143451	0.000602550375	6.51218125e-06
378	homogeneous	heterogeneous	incorrect	flu	beta	0.557038350293124	0.633231497886386	0.486686215024905
378	homogeneous	heterogeneous	incorrect	flu	pInf	0.427096707190437	0.469126490439616	0.385339973214168
378	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.01049296438358	1.22034597525027	0.843320629285307
378	homogeneous	heterogeneous	incorrect	flu	rSC	1.47840094089021	1.71791947955589	1.26366077747255
379	homogeneous	heterogeneous	incorrect	flu	alpha	0.000262644	0.000846033	1.351255e-05
379	homogeneous	heterogeneous	incorrect	flu	beta	0.565704756501019	0.645528161603431	0.494649484212934
379	homogeneous	heterogeneous	incorrect	flu	pInf	0.432040267636899	0.475614491337181	0.390215390412728
379	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.854803138899585	1.02264203754947	0.719977402822223
379	homogeneous	heterogeneous	incorrect	flu	rSC	1.72707246558769	1.998972551603	1.47541264891004
38	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001995025	0.000686733125	9.1079075e-06
38	homogeneous	heterogeneous	incorrect	flu	beta	0.535898768632115	0.605437554486245	0.46165884350882
38	homogeneous	heterogeneous	incorrect	flu	pInf	0.414856852749305	0.4541644552889	0.369762680017668
38	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.923851544174287	1.10071307391189	0.765643338795354
38	homogeneous	heterogeneous	incorrect	flu	rSC	1.67936546862714	1.96284419491353	1.44544253535714
380	homogeneous	heterogeneous	incorrect	flu	alpha	0.0003285875	0.00093897625	2.56909125e-05
380	homogeneous	heterogeneous	incorrect	flu	beta	0.551999695544229	0.629623973034056	0.483230361993809
380	homogeneous	heterogeneous	incorrect	flu	pInf	0.42420276064896	0.467207889572827	0.383212270301392
380	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.916065618625858	1.09047499996101	0.76458089326995
380	homogeneous	heterogeneous	incorrect	flu	rSC	1.66789258277881	1.94621260152727	1.4281884072253
381	homogeneous	heterogeneous	incorrect	flu	alpha	0.000126862	0.000526600625	5.6010375e-06
381	homogeneous	heterogeneous	incorrect	flu	beta	0.518352287650917	0.592465169793758	0.453136264386937
381	homogeneous	heterogeneous	incorrect	flu	pInf	0.40449904562677	0.447037542219724	0.364368479847724
381	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.973814138664786	1.16658809581466	0.808270246090804
381	homogeneous	heterogeneous	incorrect	flu	rSC	1.53721639322756	1.78156330679036	1.30151435489735
382	homogeneous	heterogeneous	incorrect	flu	alpha	0.000218028	0.00079978875	9.966525e-06
382	homogeneous	heterogeneous	incorrect	flu	beta	0.49579674751667	0.567395716052233	0.427471870000671
382	homogeneous	heterogeneous	incorrect	flu	pInf	0.390914572425046	0.432999852661075	0.347844123359315
382	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.04781603705242	1.25929659548324	0.870259534694055
382	homogeneous	heterogeneous	incorrect	flu	rSC	1.60533356486334	1.88253013739344	1.37498541406899
383	homogeneous	heterogeneous	incorrect	flu	alpha	0.000159973	0.00062644475	7.7088275e-06
383	homogeneous	heterogeneous	incorrect	flu	beta	0.581070530558252	0.662510480539054	0.503461497871053
383	homogeneous	heterogeneous	incorrect	flu	pInf	0.440700700294189	0.484444451510827	0.395565208554375
383	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.85202100128133	1.02973610683768	0.70270921532692
383	homogeneous	heterogeneous	incorrect	flu	rSC	1.50496453472112	1.76207790713253	1.29095682178884
384	homogeneous	heterogeneous	incorrect	flu	alpha	0.000216178	0.0007922905	8.19246e-06
384	homogeneous	heterogeneous	incorrect	flu	beta	0.585395870097347	0.667349948321483	0.512095608644547
384	homogeneous	heterogeneous	incorrect	flu	pInf	0.443114635992254	0.486933527329436	0.400761507272315
384	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.906774513574944	1.07787398680779	0.756650027413599
384	homogeneous	heterogeneous	incorrect	flu	rSC	1.68166289653751	1.94980018149983	1.43953445775882
385	homogeneous	heterogeneous	incorrect	flu	alpha	0.000363382	0.001012435	3.44084875e-05
385	homogeneous	heterogeneous	incorrect	flu	beta	0.597376936168164	0.683367850040627	0.519923839831758
385	homogeneous	heterogeneous	incorrect	flu	pInf	0.449746906198593	0.495086300430222	0.405434171217788
385	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.88581805359749	1.06525912946146	0.742944879697408
385	homogeneous	heterogeneous	incorrect	flu	rSC	1.45810110404578	1.69757827047792	1.23953676135037
386	homogeneous	heterogeneous	incorrect	flu	alpha	0.00027667	0.000849104625	1.60032125e-05
386	homogeneous	heterogeneous	incorrect	flu	beta	0.559986007449423	0.640123499579228	0.48604191317177
386	homogeneous	heterogeneous	incorrect	flu	pInf	0.428782942652384	0.472772672387895	0.384943965059128
386	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.946920413881912	1.12756331330858	0.790831901817033
386	homogeneous	heterogeneous	incorrect	flu	rSC	1.67682965185672	1.94767569321309	1.44491642802209
387	homogeneous	heterogeneous	incorrect	flu	alpha	0.000102998	0.000486047	4.88307625e-06
387	homogeneous	heterogeneous	incorrect	flu	beta	0.530149174791758	0.606331772026807	0.462442768584017
387	homogeneous	heterogeneous	incorrect	flu	pInf	0.41148282821186	0.454652315989637	0.370256547802189
387	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.950181960188457	1.13772951503582	0.7972042519899
387	homogeneous	heterogeneous	incorrect	flu	rSC	1.69262018418416	2.00350028431243	1.47208471386553
388	homogeneous	heterogeneous	incorrect	flu	alpha	0.0007252605	0.00137778875	0.000213334
388	homogeneous	heterogeneous	incorrect	flu	beta	0.527536806308629	0.608805421123368	0.453520232849617
388	homogeneous	heterogeneous	incorrect	flu	pInf	0.409943394971177	0.455999666111592	0.364612500694085
388	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.804612043080435	0.961817093345362	0.653041183166572
388	homogeneous	heterogeneous	incorrect	flu	rSC	1.65267948927399	1.9533108293515	1.39444366776452
389	homogeneous	heterogeneous	incorrect	flu	alpha	0.000156782	0.000625706625	7.4434075e-06
389	homogeneous	heterogeneous	incorrect	flu	beta	0.58109862572498	0.660913360482447	0.502269274384078
389	homogeneous	heterogeneous	incorrect	flu	pInf	0.440716414396824	0.483620521250076	0.394844021236975
389	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.842399680130179	1.01058590302004	0.702192380354627
389	homogeneous	heterogeneous	incorrect	flu	rSC	1.62166676662412	1.90229616682021	1.39035745516918
39	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001081395	0.000478375375	3.47420125e-06
39	homogeneous	heterogeneous	incorrect	flu	beta	0.555425329051568	0.631752956978356	0.487418892090375
39	homogeneous	heterogeneous	incorrect	flu	pInf	0.426171856467397	0.46834098945029	0.385790307939601
39	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.880494840163944	1.0481573485511	0.739694032027151
39	homogeneous	heterogeneous	incorrect	flu	rSC	1.63111657416259	1.89684581547915	1.40047809451731
390	homogeneous	heterogeneous	incorrect	flu	alpha	0.0003234195	0.000940067875	3.07171e-05
390	homogeneous	heterogeneous	incorrect	flu	beta	0.587690883320981	0.669544634493196	0.512438198355115
390	homogeneous	heterogeneous	incorrect	flu	pInf	0.44439122976161	0.488058352615133	0.400966764736634
390	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.891190140031548	1.06737463632444	0.740131617710194
390	homogeneous	heterogeneous	incorrect	flu	rSC	1.47483820387705	1.73275397340946	1.27088625800993
391	homogeneous	heterogeneous	incorrect	flu	alpha	0.000171694	0.00068082925	8.85358125e-06
391	homogeneous	heterogeneous	incorrect	flu	beta	0.580043565531411	0.664383215390937	0.496592158696738
391	homogeneous	heterogeneous	incorrect	flu	pInf	0.440126024512295	0.48540899853503	0.391398854055591
391	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.928837172810736	1.10812805413753	0.778201790210806
391	homogeneous	heterogeneous	incorrect	flu	rSC	1.61046804240114	1.89963966246309	1.37970063866632
392	homogeneous	heterogeneous	incorrect	flu	alpha	0.000131152	0.000502166125	4.56281125e-06
392	homogeneous	heterogeneous	incorrect	flu	beta	0.586369376040095	0.664708792961066	0.509626745731266
392	homogeneous	heterogeneous	incorrect	flu	pInf	0.443656503470807	0.485576681494297	0.399280231009463
392	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.75415640772953	0.904661399177515	0.612992576618468
392	homogeneous	heterogeneous	incorrect	flu	rSC	1.61253912233823	1.88609588019503	1.38756842404695
393	homogeneous	heterogeneous	incorrect	flu	alpha	0.000323561	0.000946706875	2.52981125e-05
393	homogeneous	heterogeneous	incorrect	flu	beta	0.526644503235277	0.603558553161459	0.456734782055885
393	homogeneous	heterogeneous	incorrect	flu	pInf	0.409416648155889	0.453137862212198	0.366651676145365
393	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.940578928014198	1.11917869280749	0.774961310455817
393	homogeneous	heterogeneous	incorrect	flu	rSC	1.63675765015142	1.92685096315099	1.40295417993474
394	homogeneous	heterogeneous	incorrect	flu	alpha	0.000210226	0.0007518865	1.179075e-05
394	homogeneous	heterogeneous	incorrect	flu	beta	0.569072095697193	0.65064192115499	0.497507777704025
394	homogeneous	heterogeneous	incorrect	flu	pInf	0.433949564260192	0.478289115464578	0.391955839497334
394	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.92103081769116	1.10377879132717	0.765100774464389
394	homogeneous	heterogeneous	incorrect	flu	rSC	1.65346787602457	1.91877030592328	1.43187139459601
395	homogeneous	heterogeneous	incorrect	flu	alpha	0.0001405975	0.00059035875	5.37199875e-06
395	homogeneous	heterogeneous	incorrect	flu	beta	0.62164674351162	0.707953327223447	0.542179164887972
395	homogeneous	heterogeneous	incorrect	flu	pInf	0.462940688734881	0.507348534821842	0.41852026011881
395	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.934553374033288	1.10947851905352	0.778894664081267
395	homogeneous	heterogeneous	incorrect	flu	rSC	1.48310081139756	1.71170556623495	1.28133484765104
396	homogeneous	heterogeneous	incorrect	flu	alpha	0.000269476	0.000803268	1.87629e-05
396	homogeneous	heterogeneous	incorrect	flu	beta	0.521008997550448	0.595682082864887	0.451049153018278
396	homogeneous	heterogeneous	incorrect	flu	pInf	0.406079017899745	0.448813507613453	0.363040405350218
396	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.02457127785959	1.23821779540808	0.86330718814857
396	homogeneous	heterogeneous	incorrect	flu	rSC	1.56621854544582	1.82853047155799	1.3383788036269
397	homogeneous	heterogeneous	incorrect	flu	alpha	0.000165243	0.000673323625	5.9181375e-06
397	homogeneous	heterogeneous	incorrect	flu	beta	0.534116367806158	0.615744258312945	0.465566469270075
397	homogeneous	heterogeneous	incorrect	flu	pInf	0.413812964545413	0.459761263315791	0.372220612266358
397	homogeneous	heterogeneous	incorrect	flu	rInfSC	1.0792417034236	1.28065870621326	0.898503913159176
397	homogeneous	heterogeneous	incorrect	flu	rSC	1.42166821391845	1.66280244767055	1.22588102389753
398	homogeneous	heterogeneous	incorrect	flu	alpha	0.000372126	0.000955521875	4.71052375e-05
398	homogeneous	heterogeneous	incorrect	flu	beta	0.559168336096993	0.636069742803905	0.486405530671305
398	homogeneous	heterogeneous	incorrect	flu	pInf	0.428315684451386	0.470631102454813	0.38516757583335
398	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.888012717462509	1.0575483657679	0.730260934261801
398	homogeneous	heterogeneous	incorrect	flu	rSC	1.67500119725546	1.93666684151667	1.4270857364105
399	homogeneous	heterogeneous	incorrect	flu	alpha	0.0002059305	0.00072468275	9.23717e-06
399	homogeneous	heterogeneous	incorrect	flu	beta	0.537967847261588	0.616816017576035	0.47158801260243
399	homogeneous	heterogeneous	incorrect	flu	pInf	0.416066309899683	0.460340025097339	0.375989449905378
399	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.829056783523606	0.994528876413792	0.682205186113718
399	homogeneous	heterogeneous	incorrect	flu	rSC	1.67676923597049	1.96467103269514	1.41955249437362
4	homogeneous	heterogeneous	incorrect	flu	alpha	0.000360243	0.00097077025	3.56908e-05
4	homogeneous	heterogeneous	incorrect	flu	beta	0.540725765549415	0.620801802429561	0.467965637459668
4	homogeneous	heterogeneous	incorrect	flu	pInf	0.41767453278286	0.462486702976525	0.373724906792287
4	homogeneous	heterogeneous	incorrect	flu	rInfSC	0.900491221044468	1.08126475440025	0.751005463870375
4	homogeneous	heterogeneous	incorrect	flu	rSC	1.69658740543012	1.96727598472389	1.45756685822411
40	homogeneous	heterogeneous	incorrect	flu	alpha	0.0002291555	0.000785510375	1.6176875e-05
